geonameid,name,asciiname,name_en,name_es,name_fr,name_it,name_ru,lat,lon,elevation,timezone,feature_code,is_capital,iso_a2,iso_a3,country_name,admin1_code,admin1_name,population,metro_population,pop_growth_10yr,annual_mean_temp,max_temp_warmest_month,min_temp_coldest_month,temp_annual_range,annual_precipitation,sunshine_hours_yr,mean_wind_speed,pm25,pm10,gdp_per_capita_ppp,hdi,internet_pct,life_expectancy,urban_pct,agri_pct_gdp,industry_pct_gdp,services_pct_gdp,literacy_rate,gini,co2_per_capita,hospital_beds_per_1k
2262963,Setúbal,Setubal,Setúbal,Setúbal,Setúbal,Setúbal,Сетубал,38.5244,-8.8882,16.0,Europe/Lisbon,PPLA,admin1,PT,PRT,Portugal,19,Setúbal,118166,,,,,,,,,,,,51679.8884,0.874,,,61.3282,2.0217,18.6897,,,,,3.48
2267827,Funchal,Funchal,Funchal,Funchal,Funchal,Funchal,Фуншал,32.66568,-16.92547,280.0,Atlantic/Madeira,PPLA,admin1,PT,PRT,Portugal,10,Madeira,105795,,,,,,,,,,,,51679.8884,0.874,,,61.3282,2.0217,18.6897,,,,,3.48
2732265,Viseu,Viseu,Viseu,Viseu,Viseu,Viseu,Визеу,40.66165,-7.90905,469.0,Europe/Lisbon,PPLA,admin1,PT,PRT,Portugal,22,Viseu,103502,,,,,,,,,,,,51679.8884,0.874,,,61.3282,2.0217,18.6897,,,,,3.48
3439389,Asunción,Asuncion,Asunción,Asunción,Asunción,Asunción,Асунсьон,-25.28646,-57.647,113.0,America/Asuncion,PPLC,national,PY,PRY,Paraguay,22,Asunción,1482200,,,,,,,,,,,,18523.681,0.717,,,69.8623,10.715,32.4817,,94.86,,,1.04
3439101,Ciudad del Este,Ciudad del Este,Ciudad del Este,Ciudad del Este,Ciudad del Este,Ciudad del Este,Сьюдад-дель-Эсте,-25.5036,-54.65067,197.0,America/Asuncion,PPLA,admin1,PY,PRY,Paraguay,01,Alto Paraná Department,301815,,,,,,,,,,,,18523.681,0.717,,,69.8623,10.715,32.4817,,94.86,,,1.04
3437056,San Lorenzo,San Lorenzo,San Lorenzo,San Lorenzo,San Lorenzo,San Lorenzo,Сан-Лоренсо,-25.33968,-57.50879,119.0,America/Asuncion,PPL,no,PY,PRY,Paraguay,06,Central Department,227876,,,,,,,,,,,,18523.681,0.717,,,69.8623,10.715,32.4817,,94.86,,,1.04
281133,Gaza,Gaza,Gaza,Gaza,Gaza,Gaza,Газа,31.50161,34.46672,38.0,Asia/Gaza,PPLA,admin1,PS,PSE,Palestine,GZ,Gaza Strip,410000,,,,,,,,,,,,4371.1114,0.715,,,87.1196,5.7038,15.5805,,97.945,,,1.3
281124,Khān Yūnis,Khan Yunis,Khan Yunis,Jan Yunís,Khan Yunis,Khan Yunis,Хан-Юнис,31.34018,34.30627,55.0,Asia/Gaza,PPLA2,no,PS,PSE,Palestine,GZ,Gaza Strip,173183,,,,,,,,,,,,4371.1114,0.715,,,87.1196,5.7038,15.5805,,97.945,,,1.3
285066,Hebron,Hebron,Hebron,Hebrón,Hébron,Hebron,Хеврон,31.52935,35.0938,903.0,Asia/Hebron,PPLA2,no,PS,PSE,Palestine,WE,West Bank,160470,,,,,,,,,,,,4371.1114,0.715,,,87.1196,5.7038,15.5805,,97.945,,,1.3
282615,Nablus,Nablus,Nablus,Siquem,Naplouse,Sichem,Наблус,32.22111,35.25444,569.0,Asia/Hebron,PPLA2,no,PS,PSE,Palestine,WE,West Bank,130326,,,,,,,,,,,,4371.1114,0.715,,,87.1196,5.7038,15.5805,,97.945,,,1.3
4033936,Papeete,Papeete,Papeete,Papeete,Papeete,Papeete,Папеэте,-17.5347,-149.56843,42.0,Pacific/Tahiti,PPLC,national,PF,PYF,French Polynesia,01,Îles du Vent,26357,,,,,,,,,,,,,,,,61.7192,2.2157,10.6461,,,,,
290030,Doha,Doha,Doha,Doha,Doha,Doha,Доха,25.28545,51.53096,11.0,Asia/Qatar,PPLC,national,QA,QAT,Qatar,01,Baladīyat ad Dawḩah,344939,,,,,,,,,,,,126046.3549,0.855,,,99.322,0.2873,58.2363,,,,,1.25
935264,Saint-Denis,Saint-Denis,Saint-Denis,Saint-Denis,Saint-Denis,Saint-Denis,Сен-Дени,-20.88231,55.4504,44.0,Indian/Reunion,PPLC,national,RE,REU,Réunion,RE,Réunion,154765,,,,,,,,,,,,,,,,,,,,,,,
935221,Saint-Paul,Saint-Paul,Saint-Paul,Saint-Paul,Saint-Paul,Saint-Paul,Saint-Paul,-21.00961,55.27134,11.0,Indian/Reunion,PPL,no,RE,REU,Réunion,RE,Réunion,105240,,,,,,,,,,,,,,,,,,,,,,,
683506,Bucharest,Bucharest,Bucharest,Bucarest,Bucarest,Bucarest,Бухарест,44.43225,26.10626,83.0,Europe/Bucharest,PPLC,national,RO,ROU,Romania,10,București,1877155,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
675810,Iaşi,Iasi,Iași,Iași,Iași,Iași,Яссы,47.16667,27.6,66.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,23,Iași County,378954,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
680963,Constanţa,Constanta,Constanța,Constanza,Constanța,Costanza,Констанца,44.18073,28.63432,40.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,14,Constanța County,317832,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
681290,Cluj-Napoca,Cluj-Napoca,Cluj-Napoca,Cluj-Napoca,Cluj-Napoca,Cluj-Napoca,Клуж-Напока,46.76667,23.6,352.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,13,Cluj County,286598,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
683844,Braşov,Brasov,Brasov,Braşov,Braşov,Braşov,Брашов,45.64861,25.60613,573.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,09,Brașov County,253200,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
665087,Timişoara,Timisoara,Timișoara,Timisoara,Timişoara,Timişoara,Тимишоара,45.75372,21.22571,96.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,36,Timiș County,250849,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
680332,Craiova,Craiova,Craiova,Craiova,Craiova,Craiova,Крайова,44.31667,23.8,105.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,17,Dolj,234140,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
677697,Galaţi,Galati,Galati,Galați,Galați,Galați,Галац,45.43687,28.05028,24.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,18,Galați County,217851,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
665004,Târgu Mureş,Targu Mures,Târgu Mureş,Târgu Mureş,Târgu Mureş,Târgu Mureş,Тыргу-Муреш,46.54245,24.55747,319.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,27,Mureș County,212752,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
671768,Oradea,Oradea,Oradea,Oradea,Oradea,Oradea,Орадя,47.0458,21.91833,123.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,05,Bihor County,183105,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
670474,Ploieşti,Ploiesti,Ploieşti,Ploieşti,Ploieşti,Ploieşti,Ploieşti,44.95,26.01667,161.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,30,Prahova,180540,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
686254,Arad,Arad,Arad,Arad,Arad,Arad,Арад,46.18333,21.31667,109.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,02,Arad County,169065,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
683902,Brăila,Braila,Brăila,Brăila,Braïla,Brăila,Брэила,45.27152,27.97429,22.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,08,Brăila County,154686,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
670609,Piteşti,Pitesti,Piteşti,Piteşti,Piteşti,Piteşti,Питешты,44.85,24.86667,307.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,03,Arges,141275,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
685948,Bacău,Bacau,Bacau,Bacău,Bacău,Bacău,Бакэу,46.56718,26.91384,165.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,04,Bacău County,136087,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
667268,Sibiu,Sibiu,Sibiu,Sibiu,Sibiu,Sibiu,Сибиу,45.8,24.15,410.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,33,Sibiu County,134309,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
667873,Satu Mare,Satu Mare,Satu Mare,Satu Mare,Satu Mare,Satu Mare,Сату-Маре,47.79926,22.86255,124.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,32,Satu Mare County,112490,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
685826,Baia Mare,Baia Mare,Baia Mare,Baia Mare,Baia Mare,Baia Mare,Бая-Маре,47.65729,23.56808,220.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,25,Maramureş,108759,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
683123,Buzău,Buzau,Buzău,Buzău,Buzău,Buzău,Бузэу,45.15,26.83333,93.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,11,Buzău County,103481,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
670889,Piatra Neamţ,Piatra Neamt,Piatra Neamţ,Piatra Neamţ,Piatra Neamţ,Piatra Neamţ,Piatra Neamţ,46.91667,26.33333,508.0,Europe/Bucharest,PPLA,admin1,RO,ROU,Romania,28,Neamț County,102688,,,,,,,,,,,,49076.5399,0.827,,,52.1675,2.8114,25.2545,,99.16,,,7.23
524901,Moscow,Moscow,Moscow,Moscú,Moscou,Mosca,Москва,55.75204,37.61781,155.0,Europe/Moscow,PPLC,national,RU,RUS,Russia,48,Moscow,10381222,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
498817,Saint Petersburg,Saint Petersburg,Saint Petersburg,San Petersburgo,Saint-Pétersbourg,San Pietroburgo,Санкт-Петербург,59.93863,30.31413,11.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,66,St.-Petersburg,5351935,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1496747,Novosibirsk,Novosibirsk,Novosibirsk,Novosibirsk,Novossibirsk,Novosibirsk,Новосибирск,55.02259,82.93175,113.0,Asia/Novosibirsk,PPLA,admin1,RU,RUS,Russia,53,Novosibirsk Oblast,1612833,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1486209,Yekaterinburg,Yekaterinburg,Yekaterinburg,Ekaterinburgo,Ekaterinbourg,Ekaterinburg,Екатеринбург,56.85733,60.61529,278.0,Asia/Yekaterinburg,PPLA,admin1,RU,RUS,Russia,71,Sverdlovsk Oblast,1495066,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
520555,Nizhniy Novgorod,Nizhniy Novgorod,Nizhny Novgorod,Nizhny Novgorod,Nijni Novgorod,Nizhny Novgorod,Нижний Новгород,56.32867,44.00205,141.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,51,Nizhny Novgorod Oblast,1259013,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
551487,Kazan,Kazan,Kazan’,Kazán,Kazan,Kazan',Казань,55.78874,49.12214,61.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,73,Tatarstan Republic,1243500,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1508291,Chelyabinsk,Chelyabinsk,Chelyabinsk,Cheliábinsk,Tcheliabinsk,Chelyabinsk,Челябинск,55.1611,61.42877,232.0,Asia/Yekaterinburg,PPLA,admin1,RU,RUS,Russia,13,Chelyabinsk,1202371,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1496153,Omsk,Omsk,Omsk,Omsk,Omsk,Omsk,Омск,54.99244,73.36859,90.0,Asia/Omsk,PPLA,admin1,RU,RUS,Russia,54,Omsk Oblast,1172070,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
499099,Samara,Samara,Samara,Samara,Samara,Samara,Самара,53.20767,50.13553,107.0,Europe/Samara,PPLA,admin1,RU,RUS,Russia,65,Samara Oblast,1163399,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
501175,Rostov-na-Donu,Rostov-na-Donu,Rostov-on-Don,Rostov del Don,Rostov-sur-le-Don,Rostov sul Don,Ростов-на-Дону,47.21997,39.70769,54.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,61,Rostov,1130305,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
479561,Ufa,Ufa,Ufa,Ufá,Oufa,Ufa,Уфа,54.74306,55.96779,158.0,Asia/Yekaterinburg,PPLA,admin1,RU,RUS,Russia,08,Bashkortostan Republic,1120547,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1502026,Krasnoyarsk,Krasnoyarsk,Krasnoyarsk,Krasnoyarsk,Krasnoïarsk,Krasnoyarsk,Красноярск,56.03742,92.93136,182.0,Asia/Krasnoyarsk,PPLA,admin1,RU,RUS,Russia,91,Krasnoyarsk Krai,1090811,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
472045,Voronezh,Voronezh,Voronezh,Voronezh,Voronej,Voronezh,Воронеж,51.66833,39.19204,148.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,86,Voronezh Oblast,1047549,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
472757,Volgograd,Volgograd,Volgograd,Volgogrado,Volgograd,Volgograd,Волгоград,48.71378,44.4976,42.0,Europe/Volgograd,PPLA,admin1,RU,RUS,Russia,84,Volgograd Oblast,1013533,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
511196,Perm,Perm,Perm,Perm,Perm,Perm',Пермь,58.01046,56.25017,149.0,Asia/Yekaterinburg,PPLA,admin1,RU,RUS,Russia,90,Perm Krai,982419,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
542420,Krasnodar,Krasnodar,Krasnodar,Krasnodar,Krasnodar,Krasnodar,Краснодар,45.04534,38.98178,36.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,38,Krasnodar Krai,899541,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
498677,Saratov,Saratov,Saratov,Sarátov,Saratov,Saratov,Саратов,51.54048,45.9901,80.0,Europe/Saratov,PPLA,admin1,RU,RUS,Russia,67,Saratov Oblast,844858,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1488754,Tyumen,Tyumen,Tyumen,Tiumén,Tioumen,Tjumen',Тюмень,57.15222,65.52722,81.0,Asia/Yekaterinburg,PPLA,admin1,RU,RUS,Russia,78,Tyumen Oblast,768358,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
482283,Tolyatti,Tolyatti,Tolyatti,Toliatti,Togliatti,Togliattigrad,Тольятти,53.5303,49.3461,92.0,Europe/Samara,PPL,no,RU,RUS,Russia,65,Samara Oblast,702879,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
554840,Izhevsk,Izhevsk,Izhevsk,Izhevsk,Ijevsk,Iževsk,Ижевск,56.85225,53.19862,155.0,Europe/Samara,PPLA,admin1,RU,RUS,Russia,80,Udmurtiya Republic,648213,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1510853,Barnaul,Barnaul,Barnaul,Barnaúl,Barnaoul,Barnaul,Барнаул,53.36199,83.72786,197.0,Asia/Barnaul,PPLA,admin1,RU,RUS,Russia,04,Altai Krai,632372,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
479123,Ulyanovsk,Ulyanovsk,Ulyanovsk,Uliánovsk,Oulianovsk,Ul'janovsk,Ульяновск,54.32824,48.38657,176.0,Europe/Ulyanovsk,PPLA,admin1,RU,RUS,Russia,81,Ulyanovsk,626540,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
2023469,Irkutsk,Irkutsk,Irkutsk,Irkutsk,Irkoutsk,Irkutsk,Иркутск,52.29566,104.29076,415.0,Asia/Irkutsk,PPLA,admin1,RU,RUS,Russia,20,Irkutsk Oblast,623869,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
2022890,Khabarovsk,Khabarovsk,Khabarovsk,Jabárovsk,Khabarovsk,Habarovsk,Хабаровск,48.46204,135.0971,48.0,Asia/Vladivostok,PPLA,admin1,RU,RUS,Russia,30,Khabarovsk,618150,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
468902,Yaroslavl,Yaroslavl,Yaroslavl,Yaroslavl,Iaroslavl,Jaroslavl',Ярославль,57.62987,39.87368,103.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,88,Yaroslavl Oblast,608722,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
2013348,Vladivostok,Vladivostok,Vladivostok,Vladivostok,Vladivostok,Vladivostok,Владивосток,43.10562,131.87353,40.0,Asia/Vladivostok,PPLA,admin1,RU,RUS,Russia,59,Primorye,604901,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
532096,Makhachkala,Makhachkala,Makhachkala,Makhachkala,Makhatchkala,Machačkala,Махачкала,42.97782,47.50027,-10.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,17,Dagestan,596356,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1489425,Tomsk,Tomsk,Tomsk,Tomsk,Tomsk,Tomsk,Томск,56.50049,84.98216,122.0,Asia/Tomsk,PPLA,admin1,RU,RUS,Russia,75,Tomsk Oblast,574002,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
515003,Orenburg,Orenburg,Orenburg,Oremburgo,Orenbourg,Orenburg,Оренбург,51.76712,55.09883,124.0,Asia/Yekaterinburg,PPLA,admin1,RU,RUS,Russia,55,Orenburg Oblast,564773,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1503901,Kemerovo,Kemerovo,Kemerovo,Kémerovo,Kemerovo,Kemerovo,Кемерово,55.35417,86.10435,114.0,Asia/Novokuznetsk,PPLA,admin1,RU,RUS,Russia,29,Kuzbass,558973,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1496990,Novokuznetsk,Novokuznetsk,Novokuznetsk,Novokuznetsk,Novokouznetsk,Novokuzneck,Новокузнецк,53.75752,87.13599,213.0,Asia/Novokuznetsk,PPLA2,no,RU,RUS,Russia,29,Kuzbass,539616,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
500096,Ryazan’,Ryazan',Ryazan,Ryazan,Ryazan,Ryazan,Рязань,54.62696,39.70415,124.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,62,Ryazan Oblast,538962,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
580497,Astrakhan,Astrakhan,Astrakhan,Astracán,Astrakhan,Astrachan',Астрахань,46.34968,48.04076,-12.0,Europe/Astrakhan,PPLA,admin1,RU,RUS,Russia,07,Astrakhan Oblast,533925,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
511565,Penza,Penza,Penza,Penza,Penza,Penza,Пенза,53.19568,45.01075,156.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,57,Penza Oblast,523553,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
523750,Naberezhnyye Chelny,Naberezhnyye Chelny,Naberezhnye Chelny,Naberezhnye Chelny,Naberezhnye Chelny,Naberezhnye Chelny,Набережные Челны,55.73718,52.41961,128.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,73,Tatarstan Republic,509870,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
535121,Lipetsk,Lipetsk,Lipetsk,Lípetsk,Lipetsk,Lipeck,Липецк,52.5876,39.55151,156.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,43,Lipetsk Oblast,509735,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
548408,Kirov,Kirov,Kirov,Kírov,Kirov,Kirov,Киров,58.59809,49.65783,179.0,Europe/Kirov,PPLA,admin1,RU,RUS,Russia,33,Kirov Oblast,507155,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
569696,Cheboksary,Cheboksary,Cheboksary,Cheboksary,Tcheboksary,Čeboksary,Чебоксары,56.13218,47.246,141.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,16,Chuvash Republic,492331,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
480562,Tula,Tula,Tula,Tula,Toula,Tula,Тула,54.19609,37.61822,161.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,76,Tula Oblast,482873,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
554234,Kaliningrad,Kaliningrad,Kaliningrad,Kaliningrado,Kaliningrad,Kaliningrad,Калининград,54.70639,20.51102,2.0,Europe/Kaliningrad,PPLA,admin1,RU,RUS,Russia,23,Kaliningrad Oblast,475056,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
538560,Kursk,Kursk,Kursk,Kursk,Koursk,Kursk,Курск,51.72689,36.18457,187.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,41,Kursk Oblast,448733,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
487846,Stavropol’,Stavropol',Stavropol,Stavropol,Stavropol,Stavropol,Ставрополь,45.03442,41.9642,586.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,70,Stavropol Kray,433931,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
571476,Bryansk,Bryansk,Bryansk,Bryansk,Briansk,Brjansk,Брянск,53.27096,34.32143,209.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,10,Bryansk Oblast,427236,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
480060,Tver,Tver,Tver',Tver',Tver,Tver',Тверь,56.85836,35.90057,132.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,77,Tver Oblast,420065,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
532288,Magnitogorsk,Magnitogorsk,Magnitogorsk,Magnitogorsk,Magnitogorsk,Magnitogorsk,Магнитогорск,53.39808,59.0066,330.0,Asia/Yekaterinburg,PPLA2,no,RU,RUS,Russia,13,Chelyabinsk,413351,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
555312,Ivanovo,Ivanovo,Ivanovo,Ivánovo,Ivanovo,Ivanovo,Иваново,56.99988,40.97257,132.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,21,Ivanovo Oblast,406113,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
520494,Nizhny Tagil,Nizhny Tagil,Nizhny Tagil,Nizhny Tagil,Nizhny Tagil,Nizhny Tagil,Нижний Тагил,57.91944,59.965,185.0,Asia/Yekaterinburg,PPL,no,RU,RUS,Russia,71,Sverdlovsk Oblast,381116,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
2014407,Ulan-Ude,Ulan-Ude,Ulan-Ude,Ulán-Udé,Oulan-Oudé,Ulan-Ude,Улан-Удэ,51.82648,107.59979,536.0,Asia/Irkutsk,PPLA,admin1,RU,RUS,Russia,11,Buryatiya Republic,360278,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
473247,Vladimir,Vladimir,Vladimir,Vladímir,Vladimir,Vladimir,Владимир,56.13854,40.39976,138.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,83,Vladimir Oblast,357024,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
581049,Arkhangel’sk,Arkhangel'sk,Arkhangelsk,Arkhangelsk,Arkhangelsk,Arkhangelsk,Архангельск,64.5461,40.55183,11.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,06,Arkhangelskaya,349742,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
2025339,Chita,Chita,Chita,Chitá,Tchita,Chita,Чита,52.04311,113.49171,690.0,Asia/Chita,PPLA,admin1,RU,RUS,Russia,93,Zabaykalskiy (Transbaikal) Kray,349005,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
578072,Belgorod,Belgorod,Belgorod,Bélgorod,Belgorod,Belgorod,Белгород,50.60343,36.58091,164.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,09,Belgorod Oblast,345289,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
553915,Kaluga,Kaluga,Kaluga,Kaluga,Kalouga,Kaluga,Калуга,54.53063,36.27,208.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,25,Kaluga Oblast,340851,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
491687,Smolensk,Smolensk,Smolensk,Smolensk,Smolensk,Smoleńsk,Смоленск,54.77826,32.05088,238.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,69,Smolensk Oblast,330025,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
